SSN,Sentinel_site,Latitude,Longitude,xrpd_cluster,xrpd_cluster_subset,pH,TOC,K,Ca,Mn,Fe,Ni,Cu,Zn,m3.B,m3.Mg,m3.K,m3.Ca,m3.Mn,m3.Fe,m3.Cu,m3.Zn
icr048961,Hopetown,-29.7734,23.983,6,FALSE,8.47,5043.06465,8437.477667,21707.59133,295.7506667,19488.28367,27.063,11.84266667,25.15966667,0.73,249,189,6620,89.8,30.4,2.15,1.14
icr048978,Prieska,-29.9721,22.7102,8,FALSE,8.58,2462.3701,25832.38833,39746.32167,795.043,40179.20133,63.57833333,33.804,69.029,0.34,217,129,8540,88.4,59.6,0.62,0.41
icr048986,Prieska,-29.9494,22.7059,7,FALSE,8.78,1881.37427,30423.06733,10405.31533,948.465,37814.50167,47.449,29.17366667,70.156,0.22,190,188,5910,144,156,0.96,0.72
icr048993,Prieska,-29.9487,22.7115,8,FALSE,8.86,6000.95481,10927.11667,75511.301,239.8553333,24338.69633,39.23433333,18.896,40.64866667,0.44,1120,120,26700,4.33,9.16,0.022477972,0.36
icr049014,Prieska,-29.9058,22.7159,6,TRUE,8.52,2456.41097,17108.946,6862.876,438.354,24490.185,19.138,16.576,32.063,0.72,290,467,1880,160,67.7,2.68,0.89
icr049023,Prieska,-29.9716,22.7325,7,FALSE,8.45,3556.36358,17453.37767,28683.85033,504.2306667,23392.79167,24.463,17.21333333,40.002,1.51,839,472,7960,135,50.9,2.04,1.96
icr049045,Prieska,-29.9505,22.7371,8,FALSE,8.29,25646.08812,6447.708667,184043.6993,168.677,13277.76867,40.309,13.116,15.492,0.82,824,286,35200,4.88,1.26,0.58,0.44
icr049057,Prieska,-29.9345,22.7283,8,FALSE,8.56,9036.45635,11107.937,122622.9347,976.171,22285.64567,34.75,13.45533333,34.44066667,0.3,200,71.5,24700,24,6.72,0.58,1.04
icr049069,Prieska,-29.001227,22.736919,6,TRUE,8.14,1921.15784,18385.71333,7999.208333,398.0723333,24364.72333,17.11,15.08833333,31.25566667,0.38,266,338,1430,151,59.5,2.43,1.64
icr049075,Prieska,-29.9813,22.7623,6,FALSE,7.74,2703.97753,13172.861,7357.904,477.7036667,24354.83467,13.05633333,8.343,24.17766667,0.46,312,204,827,64,48.5,1.12,1.31
icr049099,Prieska,-29.934,22.7603,6,TRUE,7.77,1915.81681,19156.12733,6959.529333,318.1536667,22201.819,18.60833333,14.63066667,32.65333333,0.39,338,246,1920,133,55.2,2.26,0.85
icr049101,Prieska,-29.9347,22.7598,6,FALSE,8.57,2223.86301,16271.73567,5599.712,234.0643333,17202.34,12.03433333,8.370666667,22.05433333,0.39,276,264,1370,80.7,52.3,0.97,0.82
icr049116,Prieska,-29.91,22.7619,6,FALSE,7.57,2200.06242,20497.704,5485.420667,289.881,22528.71167,16.819,11.93433333,27.44966667,0.33,386,199,1260,135,61.8,1.76,0.68
icr049131,Prieska,-29.9771,22.7788,6,FALSE,6.79,3509.86302,16026.38633,6446.856333,381.6346667,20755.57233,16.06,11.76166667,28.89466667,0.25,247,209,1250,141,81.3,2.32,1.57
icr049153,Prieska,-29.9329,22.7803,4,FALSE,8.66,4982.48622,15907.069,9292.705333,209.952,12866.47333,9.463,7.700333333,18.90966667,1.24,347,435,4350,80.5,34.6,1.1,1.3
icr049175,Prieska,-29.9066,22.7832,6,TRUE,8.48,2302.0453,17057.04533,6456.436,256.3573333,18636.42533,14.81833333,12.01133333,25.625,0.62,294,239,1960,138,60.7,2.18,1.04
icr049178,Chiculecule,-22.86955833,35.26938,1,FALSE,8.31,3709.97772,809.1306667,1586.474333,120.8103333,4744.432,9.288666667,4.318666667,5.655,0.85,59.9,84.9,1960,123,49.8,1.29,1.96
icr049198,Chiculecule,-22.85042333,35.273025,2,FALSE,5.71,2244.1899,404.7056667,109.6863333,81.94966667,3312.948333,5.261666667,2.491666667,3.813333333,0.000946696,30.2,44.5,109,64.1,62.6,0.34,0.54
icr049218,Chiculecule,-22.83018333,35.27128833,1,FALSE,5.54,1840.53771,431.481,108.5693333,73.514,3516.432333,5.339666667,2.526333333,3.858,0.24,25.5,34.2,120,49.4,40.1,0.34,0.87
icr049238,Chiculecule,-22.80203,35.26829167,2,FALSE,5.75,3723.31589,783.1283333,164.8953333,188.2943333,5008.314,10.448,3.635333333,4.191333333,0.27,48.5,50.5,175,137,43,0.37,0.54
icr049258,Chiculecule,-22.87288167,35.29462,1,FALSE,6.38,1269.47906,971.1216667,215.1423333,28.46333333,1153.213,1.926666667,1.421666667,2.101666667,0.000689127,27.5,23.5,197,3.07,36.7,0.021187138,0.45
icr049278,Chiculecule,-22.84669833,35.28799167,1,FALSE,6.27,2619.50776,874.7833333,309.686,147.2583333,4618.702667,7.752,4.207,4.892666667,0.23,64,50.6,348,113,39.9,1.02,0.53
icr049298,Chiculecule,-22.81783333,35.28526167,1,FALSE,6.05,2773.65461,452.1723333,190.4076667,166.9883333,4047.059667,7.671333333,3.017666667,5.213333333,0.001083125,33.8,42.6,178,135,37,0.29,0.47
icr049318,Chiculecule,-22.80476167,35.28788167,1,FALSE,6.2,1703.37915,466.9546667,140.0636667,135.6243333,3304.354,6.815333333,2.850333333,4.064,0.001088768,31.6,39.1,140,161,40.1,0.42,0.32
icr049338,Chiculecule,-22.87014333,35.313225,1,FALSE,5.7,3374.59862,738.7106667,213.6026667,129.6416667,4592.780333,5.937333333,3.304333333,4.990666667,0.001020175,32.8,25.9,212,72.5,32.9,0.38,0.75
icr049358,Chiculecule,-22.849915,35.31727333,2,FALSE,5.66,2068.33698,410.513,116.8756667,112.988,3503.742333,4.910333333,2.952,3.775,0.000960794,24.4,18.3,112,88.1,36,0.36,0.36
icr049378,Chiculecule,-22.830515,35.31782,2,FALSE,6.6,2208.74749,740.1263333,248.0803333,136.7073333,3149.464667,5.647666667,2.917333333,3.259666667,0.001115065,43.2,41.7,273,102,35,0.29,0.31
icr049398,Chiculecule,-22.80366,35.31284167,1,FALSE,6.61,4682.75845,290.706,283.3596667,138.858,2389.896,2.842333333,2.348333333,4.321333333,0.001132494,76.6,28.9,581,149,32.1,0.37,2.06
icr049418,Chiculecule,-22.87506833,35.33858167,1,FALSE,5.25,1676.36663,317.583,107.792,71.628,2631.312333,3.598,2.905666667,3.701666667,0.000765855,28,4.17,99.2,56.4,33.8,0.36,0.48
icr049438,Chiculecule,-22.84876167,35.33593,1,FALSE,5.04,1267.39658,475.764,81.748,115.1696667,3596.977667,4.090333333,2.299666667,3.553333333,0.000490004,16.3,1.28,59.7,51.8,40.4,0.2,0.41
icr049458,Chiculecule,-22.82643,35.336955,2,FALSE,6.74,2376.24913,928.6076667,272.186,205.7796667,3845.656333,6.708,2.808333333,4.018,0.00119158,62.2,53.3,377,214,46,0.73,0.57
icr049478,Chiculecule,-22.80021333,35.33732,2,TRUE,6.79,2264.30155,1606.380333,308.955,213.3523333,3744.935667,5.414333333,3.503666667,4.209,0.001157511,52.2,36.7,351,212,44.5,0.88,0.79
icr049497,Ihassunge,-18.04285667,36.79774333,4,FALSE,8.78,3637.35601,20625.136,8800.490333,92.525,7573.217333,4.345,2.756,7.028666667,0.47,186,18.8,979,13.3,81.8,0.23,0.41
icr049517,Ihassunge,-18.02627,36.79851167,4,FALSE,6.28,3115.19682,13223.72267,10080.70633,470.3276667,22878.179,6.102666667,9.732,29.06666667,0.000697157,89.4,33.7,246,3.79,101,0.22,0.83
icr049537,Ihassunge,-17.998985,36.80058,4,TRUE,5.84,3677.66544,17094.346,6797.651,147.4466667,7431.939,3.778333333,3.322666667,8.617333333,0.000773615,62.1,30.2,331,12.3,119,0.36,1.42
icr049557,Ihassunge,-17.98425333,36.79508667,8,TRUE,8.11,6148.91678,24960.41067,7362.645,503.5736667,42026.159,38.65533333,24.14466667,56.445,3.5,2010,737,2590,127,91.8,2.64,0.91
icr049577,Ihassunge,-18.04411167,36.82392333,4,FALSE,5.31,4190.16883,14638.66667,9552.913,215.643,11013.34167,5.022666667,4.624666667,13.58533333,0.000452992,32.7,34.4,106,1.81,159,0.21,0.53
icr049597,Ihassunge,-18.02787167,36.81948333,4,FALSE,7.02,1310.79316,22127.287,8740.179667,105.1646667,8844.512333,4.818,6.756,11.363,0.000664652,146,20.8,580,1.7,116,0.34,0.98
icr049617,Ihassunge,-18.00351833,36.81749667,4,FALSE,7.71,1367.35514,21926.58533,8526.939333,242.9586667,12035.75933,9.128666667,4.218333333,11.28666667,0.001138567,325,20.8,950,94,52.4,0.42,0.93
icr049636,Ihassunge,-17.98034833,36.82528667,4,FALSE,6.59,3202.92041,22047.391,7891.134333,226.765,9616.425333,5.077,5.693333333,14.437,0.001082825,129,38,937,66.7,90.2,0.86,2.15
icr049656,Ihassunge,-18.0472,36.84010167,9,FALSE,4.63,22571.84863,20327.22033,2778.227333,155.361,49439.14733,43.34066667,27.92266667,62.834,8.01,2600,1750,1070,9.32,291,2.75,6.55
icr049676,Ihassunge,-18.02587333,36.846685,4,FALSE,8.56,2489.41742,25128.82933,10299.851,151.4766667,13383.993,7.803666667,4.71,9.716,0.29,276,45.1,692,31.4,60.9,0.27,1.01
icr049696,Ihassunge,-18.00459167,36.84410833,6,FALSE,5.71,5001.76072,11320.31633,15271.52867,605.5883333,25678.73967,8.424666667,9.856333333,33.41766667,0.000596589,35,31.8,130,5.62,245,1.46,0.86
icr049716,Ihassunge,-17.98061,36.84061,4,FALSE,6.55,4538.14343,25465.415,9708.234333,221.967,10660.64333,5.567666667,6.883666667,12.786,0.001089226,257,60.3,595,62,121,0.56,1.07
icr049736,Ihassunge,-18.048055,36.86693667,8,TRUE,5.68,14619.67707,22719.83033,3341.302667,137.6196667,45663.33033,29.409,27.32966667,59.11666667,6.23,1960,1240,931,2.89,236,2.39,4.66
icr049756,Ihassunge,-18.02614167,36.86523833,8,TRUE,5.83,12078.37164,23234.88633,3082.118,135.8503333,41238.32267,28.77933333,25.79033333,53.048,8.8,2070,1530,809,2.35,187,3.07,2.2
icr049776,Ihassunge,-17.99677167,36.86077167,4,FALSE,8.33,1431.70461,24381.85833,9791.737667,121.627,12046.86867,7.462333333,4.240333333,11.695,0.47,217,72.1,415,11.1,79,0.37,1.5
icr049796,Ihassunge,-17.977923,36.861702,4,FALSE,5.74,1832.60873,18302.69067,7904.409667,140.6033333,8666.875333,5.247333333,3.701333333,8.545,0.000464115,71.6,15.9,290,1.87,193,0.31,0.87
icr049816,Massuque,-24.24041833,34.33520333,1,TRUE,5.15,1238.72411,4379.455333,115.4306667,13.769,1765.802333,1.788666667,1.704333333,2.036333333,0.000700646,48.8,34,128,2,34,0.021169275,0.39
icr049836,Massuque,-24.22272333,34.33146167,1,FALSE,5.07,1044.04245,3547.402,139.374,21.87533333,1881.399667,1.857333333,2.046333333,2.585,0.000597232,39.4,19,132,4.33,44.3,0.021403277,2
icr049856,Massuque,-24.19612167,34.33393167,2,FALSE,8.41,2251.59779,7273.895333,528.365,56.696,4994.788667,3.728333333,3.199666667,3.611,1.19,637,308,281,33.7,104,0.32,1.42
icr049876,Massuque,-24.16954833,34.32811,1,FALSE,5.17,995.0795,2495.085667,160.62,7.772666667,401.9193333,0.609666667,1.708333333,1.764,0.000545956,18.9,13.5,68.5,1.52,12.4,0.019940378,0.69
icr049895,Massuque,-24.243575,34.35064167,1,FALSE,5.22,2087.70528,3768.548667,154.3333333,17.18133333,1866.910333,2.123333333,2.427,3.328333333,0.000768103,46.1,35.8,111,7.06,41.3,0.021488633,0.79
icr049915,Massuque,-24.21181833,34.34482833,1,FALSE,5,1298.06571,3492.033667,144.211,27.494,1618.435333,2.107333333,2.576666667,3.000333333,0.000599212,28.7,33.4,66.7,3.98,54.8,0.021204865,0.55
icr049935,Massuque,-24.18840333,34.34585833,1,FALSE,5.29,1581.74649,3152.139667,175.6223333,22.224,1093.092667,0.933333333,1.853,2.471333333,0.000199545,13.6,15.1,36.2,0.57,62.6,0.02021353,0.61
icr049955,Massuque,-24.17373167,34.35931333,1,FALSE,5.3,2517.51333,2112.808333,119.1863333,15.853,1025.844333,1.709333333,2.117,2.645333333,0.21,31.8,55.3,68.5,3.68,32.4,0.021012207,0.45
icr049975,Massuque,-24.24289667,34.37187333,1,FALSE,5.41,1976.66764,6581.544667,241.379,33.38233333,2838.958,2.613,2.441333333,3.635333333,0.000758268,37.2,39.1,81.7,7.95,40.7,0.021379815,0.67
icr049995,Massuque,-24.21673333,34.37512,1,FALSE,5.19,922.99674,3018.818,115.1786667,11.686,1263.168,1.316333333,2.438666667,3.241,0.000669013,27.4,23.9,73.7,4.28,29.9,0.020962232,0.4
icr050015,Massuque,-24.19569833,34.37663333,1,TRUE,5.4,1379.10157,3932.204,139.183,17.47066667,1595.796667,1.794333333,1.519666667,2.395666667,0.000906281,58.2,55,136,16.7,48,0.021803262,0.87
icr050035,Massuque,-24.16965333,34.38194667,1,TRUE,5.13,1728.383,1772.756667,113.6236667,11.62933333,813.3333333,0.867666667,1.325333333,2.089333333,0.000483594,19.3,24,43.2,2.46,46,0.020730803,0.34
icr050055,Massuque,-24.24200667,34.39977333,1,TRUE,5.64,1557.2466,3233.008,145.146,20.5,1396.627333,1.476,1.689,2.284666667,0.000838727,46.5,29.2,92.9,12.4,29.7,0.021456853,0.62
icr050075,Massuque,-24.21577667,34.398345,1,FALSE,5.08,2612.62581,4882.537667,156.3093333,33.55666667,2689.285333,2.496666667,2.593,3.877666667,0.000777065,34.3,53,85,8.16,48.4,0.021427975,0.58
icr050095,Massuque,-24.190955,34.40507,1,FALSE,5.1,1213.00906,1894.856667,128.779,13.86233333,1178.629667,1.985666667,3.464666667,3.510333333,0.22,42.8,33.6,107,3.65,46.7,0.021372337,0.8
icr050115,Massuque,-24.175445,34.399385,1,FALSE,4.99,1191.57884,2106.211667,110.0456667,24.518,1251.341667,1.755333333,2.000666667,2.78,0.000547464,39.3,23.4,113,1.98,49.3,0.021224319,0.8
icr050135,Martinho,-16.17747833,38.93670333,7,FALSE,6.94,10262.36653,30913.83733,55788.56933,1480.119667,89635.819,182.1913333,63.475,82.184,0.44,925,71.5,2640,72.5,123,3.81,0.91
icr050155,Martinho,-16.16296,38.94107833,8,FALSE,6.79,17441.42473,59575.899,81293.00467,2633.055667,222256.3533,27.927,101.6743333,259.867,0.49,542,124,3620,69.1,202,3.21,1.01
icr050175,Martinho,-16.1334,38.94113333,7,FALSE,5.94,14803.9937,85909.367,35602.836,857.745,96003.44033,70.32833333,84.515,149.9456667,0.001231229,782,76.7,2460,40.7,173,4.19,0.91
icr050195,Martinho,-16.10983333,38.93812333,4,TRUE,5.4,4923.0516,95674.78633,4579.545333,382.263,33742.80367,5.478666667,15.86233333,21.68166667,0.001022397,165,63.5,406,15.2,82.4,0.7,0.000947641
icr050215,Martinho,-16.17429833,38.96290833,2,TRUE,5.38,2999.74784,11505.99367,2152.292333,86.39666667,16995.54467,19.12866667,15.01433333,11.784,0.000589192,81.2,19.3,136,1.6,72.2,0.65,1.3
icr050235,Martinho,-16.15708333,38.95627333,5,FALSE,6.02,9087.08811,94889.443,23936.948,1606.651333,125403.4617,19.03933333,40.06733333,68.937,0.001135004,317,104,1280,20.7,205,1.46,0.34
icr050255,Martinho,-16.12728667,38.95530167,4,FALSE,6.14,3571.00353,93428.92067,1674.971333,498.321,21476.84767,7.132333333,11.109,23.38966667,0.001102616,119,61,432,67.4,43.6,0.71,7.09
icr050275,Martinho,-16.11558,38.96545167,4,FALSE,5.65,3424.95233,10418.15633,19887.06267,377.565,24522.67633,13.11566667,13.53566667,15.70333333,0.001055429,164,36.2,435,37.2,57.4,0.24,0.38
icr050295,Martinho,-16.178185,38.99062167,7,TRUE,7.67,11827.71146,5280.774,19851.023,2747.872,171659.85,83.325,128.434,69.19066667,0.65,555,50.2,2010,120,88.9,5.96,0.49
icr050315,Martinho,-16.15556667,38.98825167,1,FALSE,5.53,2121.25666,13099.502,2007.649,97.727,6983.128,54.13733333,6.938666667,4.927666667,0.000730169,35.7,18,164,10.5,71.8,0.26,0.34
icr050335,Martinho,-16.13721833,38.9843,1,FALSE,6.36,4215.88734,28428.76233,2591.511,361.988,7787.415,4.259666667,33.61433333,5.966,0.001048655,74,31.2,415,74.6,57.3,0.47,1.08
icr050355,Martinho,-16.11628667,38.98612833,3,FALSE,6.53,5092.46826,1687.177667,8856.354667,854.9483333,39201.05,51.329,87.55066667,30.31733333,0.27,143,18.4,1270,122,76.8,5.56,0.42
icr050375,Martinho,-16.17446833,39.00523333,3,FALSE,5.83,5055.94432,1407.713667,9855.077333,640.1386667,36678.54867,14.896,28.17633333,20.937,0.001099975,153,26.2,593,22.6,48.3,1.33,0.37
icr050395,Martinho,-16.14783,39.003835,4,FALSE,5.4,2254.19134,63413.342,2537.854333,207.754,3929.105333,1.893,3.107333333,10.05433333,0.000820014,52.5,37.3,193,4.97,40.6,0.021543405,0.43
icr050415,Martinho,-16.13769833,39.00373,4,FALSE,5.78,2785.92393,85050.94967,1437.061333,578.1696667,18643.65633,2.392,7.296,29.42366667,0.001155558,67,60.6,251,112,40.9,0.57,0.48
icr050435,Martinho,-16.1104,39.01113833,6,TRUE,5.88,9183.47895,3793.029667,5115.723667,490.392,61562.35433,32.9,73.75566667,25.36633333,0.23,301,25.1,653,69.1,103,4.58,1
icr054166,Namasuba,0.49136299,32.27067566,5,TRUE,6.26,13340.72471,9721.789,1879.947,1011.452667,42426.40367,18.37233333,15.365,42.88366667,0.24,237,111,1560,552,149,5.75,5.63
icr054184,Namasuba,0.51586801,32.26354218,6,TRUE,5.32,8932.73979,12081.78933,947.53,1152.895667,33994.931,18.92966667,12.838,21.634,0.001228637,220,46.1,792,413,145,3.64,1.04
icr054202,Namasuba,0.53347302,32.26804352,2,TRUE,4.47,6704.35399,3402.985667,337.5876667,158.191,6496.796333,5.204666667,5.048666667,8.178,0.000941292,64.8,69.7,270,59.9,311,2.31,1.5
icr054221,Namasuba,0.55131698,32.26622772,3,FALSE,5.22,13184.31675,6755.688333,662.5866667,90.969,12936.03933,9.074,5.455333333,12.50966667,0.00080467,183,68.2,523,32.2,981,0.022856369,1.36
icr054239,Namasuba,0.49764001,32.28783798,6,TRUE,5.15,9484.68566,15021.42567,1226.313333,1098.363667,30554.82133,17.656,11.33066667,25.31,0.001204833,141,44.8,862,388,164,4.04,1.22
icr054259,Namasuba,0.51271302,32.28875732,5,FALSE,5.76,9985.80068,11011.73933,1554.786,1117.180333,33487.38733,17.03666667,12.969,30.38033333,0.001261973,245,94.5,1230,397,166,4.39,3.06
icr054278,Namasuba,0.53307802,32.2866745,2,TRUE,4.65,7754.69869,6994.341333,420.5603333,72.85,11505.52633,6.637666667,5.765666667,11.10633333,0.000824077,99.6,65.1,296,11.7,300,1.59,1.35
icr054314,Namasuba,0.49551699,32.30453873,6,FALSE,5.76,13196.5524,13274.90633,1467.995,1205.314667,32469.96233,17.53566667,15.51133333,37.16333333,0.28,243,315,1070,580,123,5.25,1.55
icr054334,Namasuba,0.51432502,32.30515671,6,TRUE,5.3,17114.49206,15010.96867,1588.653667,1346.986333,32732.43933,15.618,15.09566667,23.86366667,0.35,316,131,1050,377,193,5.52,2.31
icr054345,Namasuba,0.53860003,32.31171417,6,FALSE,5.14,10144.04655,20326.58133,1295.465,761.459,28499.272,12.18866667,6.620666667,18.293,0.001236104,163,98.2,780,241,143,2.8,0.95
icr054361,Namasuba,0.55428702,32.31141281,2,FALSE,6.48,7809.89379,7888.802667,1217.922667,328.853,7807.364667,5.199,5.879666667,11.967,0.28,221,127,1080,103,258,1.58,6.4
icr054375,Namasuba,0.49447301,32.33593369,3,TRUE,4.76,14891.31629,3399.348,808.508,927.9756667,18124.93367,10.812,11.54266667,27.59566667,0.001083399,158,33.9,597,249,203,2.78,3.71
icr054388,Namasuba,0.51074201,32.33942032,5,FALSE,5.49,10099.13087,2751.334,1086.570333,1084.559667,27451.25867,18.902,14.99333333,31.759,0.001173391,251,40.7,1090,401,156,3.65,11.5
icr054411,Namasuba,0.52495998,32.33211136,6,FALSE,6.05,21694.75913,11043.59567,2525.219667,2226.033,20690.70533,12.24033333,21.138,37.97,0.34,355,289,1830,457,137,5.87,4.7
icr054419,Namasuba,0.56465697,32.33332062,6,FALSE,5.7,18375.47302,6060.729667,1752.083333,1392.372333,25255.594,24.08366667,17.58433333,31.035,0.001294715,320,139,1510,367,153,4.41,3.98
icr054438,Hoima,1.45866,31.46679667,9,FALSE,5.59,14983.41739,2220.246,2230.994,1479.562333,144785.257,22.41766667,26.65733333,25.53466667,0.001283414,306,63,1460,228,109,2.21,0.37
icr054457,Hoima,1.473473333,31.46200667,6,TRUE,4.7,8230.53628,12858.35433,479.5246667,575.3656667,29291.00133,16.231,20.57066667,25.86733333,0.001149156,103,74.7,382,165,113,4.33,4.12
icr054483,Hoima,1.527395,31.46912333,5,TRUE,6.01,22508.96811,3990.136333,2234.617667,410.5053333,42149.414,20.941,23.322,18.885,0.34,416,230,1690,99.7,90,2.79,2.81
icr054505,Hoima,1.459293333,31.48978667,9,TRUE,5.31,60657.08637,2106.528,3720.690333,1691.524,139808.383,18.417,25.44266667,34.40633333,0.28,568,172,1920,148,154,2.77,1.53
icr054516,Hoima,1.475106667,31.48906833,7,TRUE,6.49,33364.05993,4504.47,4448.267333,1625.725,59943.579,25.743,26.82466667,28.846,0.99,398,95.6,3090,273,72.8,4.17,0.51
icr054530,Hoima,1.502983333,31.490945,5,FALSE,6,28216.81738,3350.533,2045.960667,596.76,32566.398,42.107,28.28,24.20466667,0.38,409,486,1710,206,151,4.37,2.81
icr054551,Hoima,1.524523333,31.48840667,6,TRUE,5.19,27718.44268,2481.147667,1374.159667,585.935,35544.71367,17.278,21.23766667,17.51266667,0.001134158,127,43.1,1020,133,142,2.98,2.6
icr054565,Hoima,1.462205,31.507475,9,FALSE,6.01,20479.40254,3782.818,2441.251333,3004.189,94511.28733,18.598,27.74033333,33.67733333,0.001303714,412,90.7,1820,450,130,3.23,2.71
icr054586,Hoima,1.480643333,31.513555,7,TRUE,6.19,22923.71511,2515.242333,2801.413667,1116.045667,92963.18133,24.067,26.17333333,21.81966667,0.3,448,111,2120,327,93.4,3.61,2.92
icr054607,Hoima,1.501578333,31.51283333,7,TRUE,5.78,15629.06384,5101.329667,1548.875667,1042.561333,71659.51633,22.26066667,22.89333333,20.63166667,0.34,323,158,1230,284,81,2.1,1.05
icr054619,Hoima,1.526595,31.51443,5,TRUE,5.88,18252.96581,3645.497,1731.753333,367.6913333,40940.19433,23.99066667,22.95633333,18.935,0.33,398,116,1590,159,141,3.66,0.22
icr054642,Hoima,1.456968333,31.53370833,7,FALSE,6.18,31734.47847,3597.799,3686.239,634.356,84785.27833,22.33066667,26.99366667,33.519,0.51,586,177,2560,197,84.9,3.58,7.15
icr054657,Hoima,1.473533333,31.52892,5,TRUE,6.27,17360.29923,4055.844333,2056.799333,1005.954,37072.66,33.31133333,20.51666667,16.87533333,0.37,640,96.1,1770,342,87.9,3.03,0.52
icr054677,Hoima,1.501598333,31.53512667,3,FALSE,4.84,14562.01136,2895.610333,782.3226667,174.5453333,22130.853,17.75666667,15.64833333,14.167,0.001086941,136,46.5,754,45.1,115,2.86,2.19
icr054698,Hoima,1.524801667,31.53509333,6,TRUE,6.32,32558.51626,3836.067,3710.862333,583.606,32253.221,18.76133333,23.36866667,19.47066667,0.48,450,125,2740,156,89.6,3.47,0.6
icr055564,Chilende,-9.2127,29.6294,2,TRUE,4.75,4801.63604,1177.045,117.3423333,31.65033333,127.0843333,0.938,0.859,3.280333333,0.000701277,28.6,51.1,85.4,8.76,94.7,0.27,0.67
icr055584,Chilende,-9.17906,29.6372,2,TRUE,4.83,3212.84607,1365.714,178.2416667,32.928,164.9483333,0.67,2.092666667,3.047,0.00064281,18.3,33.4,109,9.06,107,0.35,0.74
icr055604,Chilende,-9.15515,29.6233,2,TRUE,5.14,2977.6001,1493.825333,98.92466667,13.13133333,152.9673333,1.201,2.056,3.669666667,0.000814748,69.3,152,68.4,3.7,65.7,0.27,0.97
icr055624,Chilende,-9.14338,29.6314,2,TRUE,4.93,2348.58103,1031.067333,78.418,22.48633333,164.2906667,1.114666667,2.010333333,2.69,0.000798934,62.3,55.4,66.3,10,64.3,0.38,1
icr055664,Chilende,-9.18733,29.6553,2,FALSE,5.07,3159.70764,788.8483333,55.28,9.017333333,130.0763333,0.399333333,1.399333333,2.055666667,0.000719726,25.3,158,74.5,3.52,91.3,0.22,0.81
icr055684,Chilende,-9.1579,29.6499,2,FALSE,5.17,3166.95437,1273.703667,236.746,7.866666667,193.221,0.734666667,2.580666667,3.409,0.000582156,33.2,63.5,160,1.57,158,0.37,0.57
icr055704,Chilende,-9.13688,29.6462,2,FALSE,5.3,3825.74528,843.677,336.8183333,8.835,182.0733333,1.204,3.672666667,2.334333333,0.000686501,34.6,49.2,258,3.57,220,0.9,0.42
icr055724,Chilende,-9.20366,29.6761,3,FALSE,5.11,5434.39776,1539.136,123.8993333,14.733,266.1956667,1.514,3.971,4.186333333,0.000628639,23.6,121,66.2,4,160,0.74,2.17
icr055743,Chilende,-9.18553,29.6753,3,FALSE,4.72,4388.21137,1289.89,83.08866667,6.299666667,127.407,1.438666667,1.853,3.954333333,0.000654953,37.1,139,87.4,1.05,128,0.64,0.61
icr055763,Chilende,-9.1576,29.6706,2,TRUE,4.82,3363.45389,747.6326667,107.0303333,8.209,139.2726667,0.719666667,1.342333333,5.269333333,0.000504763,25.5,62.3,67.9,1.55,65.9,0.021012861,1.07
icr055783,Chilende,-9.13654,29.6744,2,TRUE,4.95,2932.89229,661.458,71.30466667,6.827333333,113.6693333,0.506333333,1.701333333,2.892,0.000702083,49.1,80.6,113,2.78,70.4,0.021504234,0.72
icr055803,Chilende,-9.20711,29.6942,2,TRUE,4.96,2669.23577,589.6203333,43.97466667,5.863666667,127.4456667,0.369333333,0.582333333,1.203666667,0.00042305,17.3,86.4,67.6,1.75,152,0.021247523,0.98
icr055823,Chilende,-9.18747,29.7011,6,FALSE,4.57,5229.31486,2584.363,101.963,11.74966667,180.3393333,1.622666667,0.465333333,1.639666667,0.000656416,47.4,254,109,2.47,236,0.02185115,0.74
icr055863,Chilende,-9.14041,29.689,2,FALSE,5.09,2205.97051,673.9563333,88.86533333,9.171666667,131.299,0.382333333,0.801666667,1.105333333,0.000883598,74.2,117,115,5.66,77.6,0.41,0.59
icr055883,Fisenge,-13.12839833,28.437565,3,FALSE,4.84,4735.12083,2601.755667,162.7206667,126.954,11112.40167,23.32733333,25.195,22.407,0.001044285,36.5,49.5,134,29.5,57.7,8.58,1.38
icr055903,Fisenge,-13.09985,28.43995333,3,FALSE,4.95,5525.37054,2994.493333,217.5966667,122.7176667,13545.96533,47.07966667,48.68766667,32.347,0.001117984,56.4,76.9,210,21.3,54.3,8.66,0.98
icr055923,Fisenge,-13.08315833,28.44561,3,TRUE,5.01,5857.15264,3933.427667,290.6206667,116.0306667,14546.359,24.401,34.45766667,74.273,0.000980091,49.7,69.9,193,8.26,85.7,10.9,1.96
icr055942,Fisenge,-13.062885,28.44091,3,TRUE,5.24,6856.53657,1781.724667,334.9156667,175.6136667,16936.654,38.361,28.85833333,12.80233333,0.001207617,89.4,96.3,264,74.4,63.6,6.81,0.83
icr055962,Fisenge,-13.12469,28.47377833,3,TRUE,5.21,6394.88965,2928.532333,400.7743333,198.626,14909.672,42.489,24.20866667,17.24233333,0.001129516,79.1,55.8,331,33.9,45.5,2.85,1.07
icr055982,Fisenge,-13.10106667,28.458735,3,TRUE,4.91,3499.9077,3705.183667,182.9793333,182.5776667,16432.89,22.85066667,20.32433333,21.99666667,0.001002137,38.1,35.6,138,41.7,54.7,2.33,1.02
